Transaction_ID,Investor_ID,Scheme_Code,Transaction_Date,Transaction_Type,Units,NAV,Amount,State,KYC_Status
TXN009619,INV108326,125497,2017-07-11,Lumpsum,158.701,47.8999,7601.76,Gujarat,Verified
TXN021760,INV108325,119551,2017-07-11,SIP,122.414,146.3105,17910.45,Tamil Nadu,Verified
TXN010689,INV108324,118632,2017-07-11,SIP,58.169,31.1432,1811.57,Punjab,Verified
TXN013169,INV108322,119551,2017-07-11,Lumpsum,134.247,146.3105,19641.75,Uttar Pradesh,Verified
TXN008925,INV108317,119092,2017-07-11,Redemption,83.975,3458.2367,290405.43,Maharashtra,Verified
TXN011891,INV108320,119551,2017-07-11,Redemption,119.709,146.3105,17514.68,West Bengal,Verified
TXN022788,INV108319,119551,2017-07-11,SIP,66.186,146.3105,9683.71,Delhi,Verified
TXN011006,INV108318,119551,2017-07-11,SIP,39.64,146.3105,5799.75,Gujarat,Verified
TXN002617,INV108321,119092,2017-07-11,SIP,17.312,3458.2367,59868.99,Delhi,Verified
TXN015824,INV108332,119092,2017-07-12,Lumpsum,153.711,3458.8728,531666.8,Punjab,Verified
TXN005347,INV108333,119092,2017-07-12,SIP,130.792,3458.8728,452392.89,Gujarat,Verified
TXN015403,INV108331,120841,2017-07-12,SIP,105.395,51.7894,5458.34,Uttar Pradesh,Verified
TXN009407,INV108327,118632,2017-07-12,Lumpsum,155.259,31.2596,4853.33,Maharashtra,Verified
TXN013141,INV108329,119551,2017-07-12,Redemption,137.726,146.3824,20160.66,Tamil Nadu,Verified
TXN020705,INV108328,125497,2017-07-12,SIP,188.774,47.981,9057.57,Punjab,Pending
TXN020257,INV108330,118632,2017-07-12,Redemption,55.399,31.2596,1731.75,Gujarat,Verified
TXN015561,INV108334,125497,2017-07-13,SIP,110.935,48.2403,5351.54,Gujarat,Verified
TXN016912,INV108335,120503,2017-07-13,Lumpsum,142.504,39.5849,5641.01,Rajasthan,Pending
TXN024396,INV108336,125497,2017-07-13,SIP,112.317,48.2403,5418.21,West Bengal,Pending
TXN012771,INV108345,118632,2017-07-14,Lumpsum,93.583,31.5794,2955.29,Delhi,Verified
TXN021770,INV108344,120503,2017-07-14,SIP,177.444,39.5038,7009.71,Tamil Nadu,Verified
TXN019197,INV108343,119092,2017-07-14,SIP,54.538,3460.1391,188709.07,Karnataka,Verified
TXN019892,INV108342,120503,2017-07-14,Redemption,18.458,39.5038,729.16,West Bengal,Verified
TXN010796,INV108340,120841,2017-07-14,SIP,77.903,51.9899,4050.17,Tamil Nadu,Verified
TXN020089,INV108339,119092,2017-07-14,SIP,130.249,3460.1391,450679.66,Rajasthan,Verified
TXN022894,INV108338,119551,2017-07-14,Lumpsum,119.05,146.4802,17438.47,Uttar Pradesh,Verified
TXN023768,INV108337,120503,2017-07-14,SIP,181.763,39.5038,7180.33,Maharashtra,Verified
TXN004773,INV108341,120841,2017-07-14,SIP,102.43,51.9899,5325.33,Tamil Nadu,Verified
TXN003268,INV108352,119092,2017-07-17,SIP,20.086,3461.952,69536.77,West Bengal,Verified
TXN000788,INV108354,125497,2017-07-17,Lumpsum,124.323,47.97,5963.77,Gujarat,Pending
TXN013011,INV108355,120503,2017-07-17,SIP,24.456,39.644,969.53,Delhi,Pending
TXN013866,INV108351,119551,2017-07-17,SIP,49.208,146.6141,7214.59,West Bengal,Verified
TXN021326,INV108353,125497,2017-07-17,SIP,43.39,47.97,2081.42,Uttar Pradesh,Verified
TXN002622,INV108349,120841,2017-07-17,SIP,60.219,52.1358,3139.57,Uttar Pradesh,Verified
TXN001502,INV108348,119092,2017-07-17,Lumpsum,50.176,3461.952,173706.9,Delhi,Verified
TXN017406,INV108347,120841,2017-07-17,SIP,111.645,52.1358,5820.7,Delhi,Verified
TXN010300,INV108346,120841,2017-07-17,SIP,187.231,52.1358,9761.44,West Bengal,Verified
TXN021383,INV108350,118632,2017-07-17,Lumpsum,42.178,31.6883,1336.55,Delhi,Verified
TXN023744,INV108356,120503,2017-07-18,SIP,14.398,39.528,569.12,Rajasthan,Verified
TXN023115,INV108357,125497,2017-07-18,SIP,140.496,47.9429,6735.79,Delhi,Verified
TXN018002,INV108358,120841,2017-07-18,Lumpsum,143.72,51.5988,7415.78,Karnataka,Verified
TXN023074,INV108359,119551,2017-07-18,Lumpsum,183.879,146.6789,26971.17,Tamil Nadu,Verified
TXN020870,INV108360,119551,2017-07-18,Redemption,111.547,146.6789,16361.59,Delhi,Verified
TXN005905,INV108361,125497,2017-07-18,SIP,81.285,47.9429,3897.04,Karnataka,Verified
TXN013711,INV108372,120841,2017-07-19,Redemption,188.917,51.7677,9779.8,Karnataka,Verified
TXN007325,INV108371,120503,2017-07-19,SIP,199.248,39.8442,7938.88,Uttar Pradesh,Verified
TXN004195,INV108370,118632,2017-07-19,SIP,71.384,31.6947,2262.49,Gujarat,Rejected
TXN006346,INV108369,119092,2017-07-19,SIP,156.532,3463.2174,542104.35,Karnataka,Verified
TXN018111,INV108368,120503,2017-07-19,SIP,16.466,39.8442,656.07,Telangana,Verified
TXN018900,INV108364,120503,2017-07-19,SIP,176.466,39.8442,7031.15,Punjab,Verified
TXN015453,INV108366,118632,2017-07-19,Redemption,144.004,31.6947,4564.16,Punjab,Verified
TXN004181,INV108365,120503,2017-07-19,SIP,144.218,39.8442,5746.25,Uttar Pradesh,Verified
TXN011004,INV108363,125497,2017-07-19,Lumpsum,180.963,48.2322,8728.24,Punjab,Verified
TXN018666,INV108362,118632,2017-07-19,SIP,169.109,31.6947,5359.86,Punjab,Verified
TXN004024,INV108367,119551,2017-07-19,Lumpsum,53.523,146.7668,7855.4,Tamil Nadu,Verified
TXN007500,INV108373,119092,2017-07-20,Redemption,192.966,3463.8272,668400.88,Punjab,Verified
TXN021849,INV108374,118632,2017-07-20,SIP,96.11,31.6109,3038.12,Uttar Pradesh,Verified
TXN005296,INV108375,119092,2017-07-20,SIP,13.851,3463.8272,47977.47,Uttar Pradesh,Verified
TXN009580,INV108380,120503,2017-07-21,SIP,114.913,39.9436,4590.04,Maharashtra,Verified
TXN020949,INV108381,118632,2017-07-21,Redemption,128.862,31.6364,4076.73,West Bengal,Verified
TXN024873,INV108379,120841,2017-07-21,Redemption,173.826,51.6779,8982.96,Karnataka,Verified
TXN006963,INV108376,119092,2017-07-21,SIP,160.932,3464.4634,557543.02,Maharashtra,Verified
TXN000887,INV108377,118632,2017-07-21,SIP,7.824,31.6364,247.52,Uttar Pradesh,Verified
TXN014401,INV108378,125497,2017-07-21,SIP,168.312,48.2629,8123.23,Tamil Nadu,Verified
TXN007912,INV108382,119092,2017-07-23,SIP,72.63,3465.6748,251711.96,Karnataka,Verified
TXN024430,INV108383,119092,2017-07-23,SIP,171.709,3465.6748,595087.55,Punjab,Verified
TXN021394,INV108393,119092,2017-07-24,Lumpsum,68.955,3466.2928,239018.22,Tamil Nadu,Verified
TXN001464,INV108392,119551,2017-07-24,Lumpsum,39.549,147.1328,5818.96,Punjab,Pending
TXN012641,INV108391,125497,2017-07-24,SIP,136.424,48.2489,6582.31,Delhi,Verified
TXN014894,INV108389,125497,2017-07-24,Redemption,82.766,48.2489,3993.37,Tamil Nadu,Verified
TXN019010,INV108390,120841,2017-07-24,SIP,157.954,51.5258,8138.71,Rajasthan,Verified
TXN016555,INV108387,125497,2017-07-24,SIP,41.541,48.2489,2004.31,West Bengal,Verified
TXN007507,INV108386,120503,2017-07-24,Redemption,188.251,40.0444,7538.4,Delhi,Verified
TXN001968,INV108385,119092,2017-07-24,SIP,14.356,3466.2928,49762.1,Delhi,Verified
TXN004886,INV108384,120841,2017-07-24,Lumpsum,116.573,51.5258,6006.52,Telangana,Verified
TXN014856,INV108388,120841,2017-07-24,SIP,90.967,51.5258,4687.15,Gujarat,Verified
TXN020180,INV108394,118632,2017-07-25,Redemption,59.966,31.7053,1901.24,Punjab,Verified
TXN004826,INV108395,118632,2017-07-25,SIP,11.019,31.7053,349.36,Maharashtra,Verified
TXN023063,INV108396,125497,2017-07-25,Redemption,22.16,48.2663,1069.58,Tamil Nadu,Verified
TXN018625,INV108397,120503,2017-07-25,Lumpsum,128.068,40.0758,5132.43,Delhi,Verified
TXN006986,INV108398,125497,2017-07-25,SIP,118.744,48.2663,5731.33,Tamil Nadu,Verified
TXN012368,INV108399,118632,2017-07-25,SIP,141.251,31.7053,4478.41,Tamil Nadu,Verified
TXN022873,INV108400,120503,2017-07-25,SIP,124.708,40.0758,4997.77,Gujarat,Verified
TXN024455,INV108409,118632,2017-07-26,SIP,30.953,31.8441,985.67,Tamil Nadu,Rejected
TXN021318,INV108402,120841,2017-07-26,SIP,186.23,51.7039,9628.82,Telangana,Verified
TXN022325,INV108408,118632,2017-07-26,SIP,158.201,31.8441,5037.77,Telangana,Verified
TXN003913,INV108410,120841,2017-07-26,SIP,104.735,51.7039,5415.21,Karnataka,Verified
TXN003025,INV108407,119551,2017-07-26,Lumpsum,7.985,147.0997,1174.59,Uttar Pradesh,Verified
TXN022792,INV108401,120503,2017-07-26,Redemption,163.7,40.1413,6571.13,Telangana,Verified
TXN011501,INV108405,120503,2017-07-26,SIP,197.251,40.1413,7917.91,Karnataka,Verified
TXN000556,INV108404,119551,2017-07-26,SIP,115.25,147.0997,16953.24,Uttar Pradesh,Verified
TXN009362,INV108403,119092,2017-07-26,SIP,85.156,3467.5183,295279.99,Punjab,Verified
TXN020321,INV108406,119551,2017-07-26,Redemption,125.509,147.0997,18462.34,Tamil Nadu,Rejected
TXN019206,INV108411,119092,2017-07-27,Redemption,87.586,3468.107,303757.62,Tamil Nadu,Pending
TXN016008,INV108412,120841,2017-07-27,SIP,162.288,51.6326,8379.35,Gujarat,Verified
TXN018061,INV108413,119092,2017-07-27,Lumpsum,126.457,3468.107,438566.41,Uttar Pradesh,Pending
TXN007241,INV108414,120503,2017-07-27,Redemption,63.841,40.3421,2575.48,Tamil Nadu,Verified
TXN010227,INV108415,119551,2017-07-27,Redemption,14.029,147.1708,2064.66,Karnataka,Verified
TXN024033,INV108416,119551,2017-07-27,SIP,126.906,147.1708,18676.86,Telangana,Verified
TXN002746,INV108417,118632,2017-07-27,Redemption,130.968,31.8026,4165.12,Maharashtra,Verified
TXN016503,INV108418,120841,2017-07-27,SIP,197.311,51.6326,10187.68,Delhi,Verified
TXN016496,INV108426,119092,2017-07-28,SIP,16.416,3468.7047,56942.26,West Bengal,Pending
TXN020056,INV108425,118632,2017-07-28,SIP,115.383,31.8224,3671.76,Rajasthan,Rejected
TXN021929,INV108424,119092,2017-07-28,SIP,122.068,3468.7047,423417.85,Punjab,Verified
TXN001741,INV108423,119092,2017-07-28,Lumpsum,46.897,3468.7047,162671.84,Punjab,Pending
TXN020587,INV108427,120841,2017-07-28,SIP,55.13,51.6688,2848.5,Gujarat,Verified
TXN005703,INV108421,120841,2017-07-28,Lumpsum,119.834,51.6688,6191.68,Telangana,Verified
TXN002121,INV108420,119551,2017-07-28,Lumpsum,67.892,147.1604,9991.01,Uttar Pradesh,Verified
TXN020818,INV108419,120503,2017-07-28,Redemption,11.043,40.5241,447.51,Rajasthan,Verified
TXN006704,INV108422,125497,2017-07-28,SIP,104.989,48.5811,5100.48,Telangana,Verified
TXN005517,INV108428,119092,2017-07-30,SIP,138.593,3469.9106,480905.32,Delhi,Verified
TXN001051,INV108442,118632,2017-07-31,Lumpsum,121.865,32.0535,3906.2,Maharashtra,Verified
TXN012824,INV108441,120503,2017-07-31,Lumpsum,26.739,40.7545,1089.73,Karnataka,Verified
TXN022055,INV108440,125497,2017-07-31,Redemption,39.655,48.6537,1929.36,Maharashtra,Verified
TXN020402,INV108439,119551,2017-07-31,Lumpsum,15.085,147.1981,2220.48,Tamil Nadu,Pending
TXN005541,INV108438,120503,2017-07-31,SIP,88.483,40.7545,3606.08,Rajasthan,Verified
TXN013085,INV108437,119551,2017-07-31,SIP,150.621,147.1981,22171.13,Telangana,Verified
TXN021614,INV108436,119551,2017-07-31,Lumpsum,100.97,147.1981,14862.59,West Bengal,Pending
TXN022413,INV108434,119551,2017-07-31,Lumpsum,134.295,147.1981,19767.97,Telangana,Verified
TXN023959,INV108433,120841,2017-07-31,Lumpsum,10.405,51.594,536.84,Tamil Nadu,Verified
TXN001809,INV108432,120503,2017-07-31,SIP,174.372,40.7545,7106.44,Punjab,Verified
TXN013453,INV108431,119551,2017-07-31,SIP,162.878,147.1981,23975.33,West Bengal,Rejected
TXN023546,INV108430,119092,2017-07-31,SIP,135.538,3470.5092,470385.88,Tamil Nadu,Verified
TXN015250,INV108429,120841,2017-07-31,Lumpsum,57.717,51.594,2977.85,Gujarat,Verified
TXN006208,INV108435,120503,2017-07-31,SIP,57.986,40.7545,2363.19,Tamil Nadu,Verified
TXN024167,INV108447,120841,2017-08-01,SIP,65.597,51.5924,3384.31,Rajasthan,Rejected
TXN013123,INV108443,120841,2017-08-01,Lumpsum,188.194,51.5924,9709.38,Karnataka,Verified
TXN007454,INV108444,118632,2017-08-01,SIP,181.941,32.1063,5841.45,Rajasthan,Verified
TXN018165,INV108445,119092,2017-08-01,Redemption,106.012,3471.0974,367977.98,Gujarat,Verified
TXN017934,INV108446,119551,2017-08-01,SIP,99.347,147.2654,14630.38,West Bengal,Verified
TXN004919,INV108450,125497,2017-08-02,SIP,177.905,48.434,8616.65,Uttar Pradesh,Verified
TXN006870,INV108451,119092,2017-08-02,SIP,129.395,3471.702,449220.88,Uttar Pradesh,Verified
TXN017154,INV108448,119551,2017-08-02,Lumpsum,92.004,147.3359,13555.49,Tamil Nadu,Verified
TXN017326,INV108449,120503,2017-08-02,Lumpsum,18.372,40.7686,749.0,Tamil Nadu,Pending
TXN014196,INV108461,125497,2017-08-03,SIP,146.072,48.0355,7016.64,Karnataka,Verified
TXN020214,INV108460,120841,2017-08-03,SIP,138.926,51.5464,7161.14,Punjab,Verified
TXN014883,INV108459,119551,2017-08-03,SIP,49.155,147.6212,7256.32,Rajasthan,Verified
TXN023837,INV108458,120503,2017-08-03,SIP,17.877,40.4307,722.78,Tamil Nadu,Pending
TXN003666,INV108457,118632,2017-08-03,Lumpsum,130.386,31.6737,4129.81,Delhi,Verified
TXN018705,INV108462,118632,2017-08-03,SIP,39.902,31.6737,1263.84,Uttar Pradesh,Verified
TXN024901,INV108455,125497,2017-08-03,Lumpsum,163.941,48.0355,7874.99,Punjab,Verified
TXN014098,INV108454,119551,2017-08-03,SIP,21.482,147.6212,3171.2,Delhi,Verified
TXN020346,INV108453,125497,2017-08-03,SIP,100.526,48.0355,4828.82,Telangana,Verified
TXN000811,INV108452,119551,2017-08-03,SIP,195.935,147.6212,28924.16,Uttar Pradesh,Verified
TXN002962,INV108456,120503,2017-08-03,SIP,52.491,40.4307,2122.25,West Bengal,Verified
TXN008936,INV108463,119551,2017-08-04,Redemption,91.575,147.6495,13521.0,Delhi,Verified
TXN002140,INV108464,119092,2017-08-06,SIP,124.331,3474.1128,431939.92,Rajasthan,Verified
TXN003903,INV108471,118632,2017-08-07,SIP,190.392,31.8846,6070.57,Uttar Pradesh,Verified
TXN013028,INV108470,120503,2017-08-07,SIP,149.015,40.9032,6095.19,Maharashtra,Verified
TXN014493,INV108469,120503,2017-08-07,Lumpsum,36.219,40.9032,1481.47,West Bengal,Verified
TXN010183,INV108466,119092,2017-08-07,SIP,195.121,3474.7115,677989.18,Rajasthan,Pending
TXN012480,INV108467,119551,2017-08-07,SIP,179.023,147.6821,26438.49,Tamil Nadu,Verified
TXN015409,INV108465,119551,2017-08-07,SIP,178.779,147.6821,26402.46,Karnataka,Verified
TXN011823,INV108468,119092,2017-08-07,Lumpsum,129.274,3474.7115,449189.85,Uttar Pradesh,Verified
TXN024469,INV108476,120841,2017-08-08,SIP,96.253,51.8675,4992.4,Punjab,Verified
TXN014484,INV108477,120503,2017-08-08,Redemption,192.33,40.615,7811.48,Uttar Pradesh,Rejected
TXN013341,INV108475,125497,2017-08-08,SIP,162.139,48.14,7805.37,West Bengal,Verified
TXN007806,INV108472,120841,2017-08-08,Lumpsum,103.903,51.8675,5389.19,Gujarat,Verified
TXN008074,INV108473,120841,2017-08-08,Lumpsum,65.871,51.8675,3416.56,Telangana,Verified
TXN021895,INV108474,119092,2017-08-08,SIP,90.953,3475.3099,316089.86,Rajasthan,Verified
TXN008803,INV108478,119092,2017-08-09,SIP,108.041,3475.9185,375541.71,West Bengal,Verified
TXN013734,INV108479,120841,2017-08-09,SIP,100.471,51.5566,5179.94,Uttar Pradesh,Verified
TXN022700,INV108480,120503,2017-08-09,SIP,151.744,40.0602,6078.89,Punjab,Verified
TXN016786,INV108481,119551,2017-08-09,Lumpsum,17.656,147.7244,2608.22,Punjab,Pending
TXN012464,INV108482,119092,2017-08-09,SIP,137.243,3475.9185,477045.48,Delhi,Verified
TXN008897,INV108483,120503,2017-08-09,Lumpsum,159.68,40.0602,6396.81,Maharashtra,Verified
TXN023797,INV108484,119092,2017-08-09,SIP,48.888,3475.9185,169930.7,Telangana,Verified
TXN008096,INV108490,125497,2017-08-10,SIP,68.744,46.6004,3203.5,Karnataka,Verified
TXN022194,INV108489,120503,2017-08-10,SIP,36.358,39.3885,1432.09,Maharashtra,Pending
TXN019650,INV108488,120841,2017-08-10,SIP,176.633,50.8384,8979.74,Karnataka,Verified
TXN014956,INV108485,119092,2017-08-10,SIP,113.117,3476.5118,393252.59,Uttar Pradesh,Verified
TXN018580,INV108486,119551,2017-08-10,SIP,122.139,147.6744,18036.8,West Bengal,Verified
TXN012724,INV108487,119092,2017-08-10,SIP,54.41,3476.5118,189157.01,Rajasthan,Verified
TXN006254,INV108497,119092,2017-08-11,Lumpsum,195.04,3477.1149,678176.49,Tamil Nadu,Verified
TXN003833,INV108501,125497,2017-08-11,SIP,65.327,46.9331,3066.0,Punjab,Verified
TXN022659,INV108499,118632,2017-08-11,Redemption,6.69,30.6617,205.13,Uttar Pradesh,Verified
TXN019997,INV108498,118632,2017-08-11,SIP,173.903,30.6617,5332.16,Delhi,Verified
TXN003024,INV108496,119551,2017-08-11,Lumpsum,37.383,147.6561,5519.83,Rajasthan,Verified
TXN012336,INV108500,118632,2017-08-11,Lumpsum,150.0,30.6617,4599.26,Maharashtra,Verified
TXN004219,INV108494,125497,2017-08-11,Lumpsum,67.981,46.9331,3190.56,Maharashtra,Verified
TXN009939,INV108493,120841,2017-08-11,SIP,13.63,50.7161,691.26,Rajasthan,Verified
TXN005388,INV108492,120503,2017-08-11,SIP,29.41,39.3275,1156.62,Karnataka,Verified
TXN016449,INV108491,119092,2017-08-11,SIP,126.021,3477.1149,438189.5,Rajasthan,Verified
TXN019506,INV108495,119092,2017-08-11,SIP,59.172,3477.1149,205747.84,Karnataka,Pending
TXN012319,INV108502,119092,2017-08-13,Lumpsum,77.373,3478.3021,269126.67,Uttar Pradesh,Verified
TXN017980,INV108503,119092,2017-08-13,Redemption,176.948,3478.3021,615478.6,Uttar Pradesh,Verified
TXN005370,INV108504,119551,2017-08-14,SIP,84.324,147.7087,12455.39,Maharashtra,Verified
TXN014117,INV108505,125497,2017-08-14,SIP,55.365,47.737,2642.96,Uttar Pradesh,Verified
TXN003733,INV108506,119092,2017-08-15,Redemption,73.984,3479.4987,257427.23,Telangana,Verified
TXN000063,INV108507,125497,2017-08-16,SIP,179.271,48.3225,8662.82,Uttar Pradesh,Verified
TXN010600,INV108508,119551,2017-08-16,SIP,159.162,147.7053,23509.07,Rajasthan,Verified
TXN015199,INV108509,120841,2017-08-16,Lumpsum,26.304,51.4469,1353.26,Rajasthan,Pending
TXN010853,INV108510,120841,2017-08-16,Redemption,31.283,51.4469,1609.41,Maharashtra,Verified
TXN024437,INV108511,119551,2017-08-16,SIP,126.474,147.7053,18680.88,Tamil Nadu,Verified
TXN002774,INV108512,125497,2017-08-16,Lumpsum,194.646,48.3225,9405.78,Maharashtra,Verified
TXN008132,INV108520,119092,2017-08-17,SIP,131.043,3480.6884,456119.85,Punjab,Rejected
TXN005835,INV108518,120503,2017-08-17,SIP,48.715,40.0426,1950.68,Delhi,Verified
TXN000010,INV108517,120503,2017-08-17,SIP,117.853,40.0426,4719.14,Delhi,Verified
TXN010208,INV108519,120503,2017-08-17,Redemption,172.569,40.0426,6910.11,Tamil Nadu,Verified
TXN010490,INV108515,118632,2017-08-17,SIP,140.912,31.4255,4428.23,Uttar Pradesh,Rejected
TXN013316,INV108514,119092,2017-08-17,SIP,50.744,3480.6884,176624.05,Punjab,Pending
TXN011610,INV108513,118632,2017-08-17,SIP,69.639,31.4255,2188.44,Telangana,Verified
TXN008404,INV108516,120503,2017-08-17,SIP,111.041,40.0426,4446.37,Rajasthan,Verified
TXN015535,INV108531,120503,2017-08-18,Redemption,11.346,39.9352,453.1,Gujarat,Verified
TXN001638,INV108530,125497,2017-08-18,SIP,50.733,48.3833,2454.63,Delhi,Rejected
TXN023183,INV108528,118632,2017-08-18,SIP,7.372,31.117,229.39,West Bengal,Verified
TXN003762,INV108527,119551,2017-08-18,SIP,63.435,147.8182,9376.85,Maharashtra,Verified
TXN004700,INV108526,120841,2017-08-18,SIP,167.294,51.3925,8597.66,Delhi,Verified
TXN018518,INV108529,120841,2017-08-18,Lumpsum,142.948,51.3925,7346.46,Rajasthan,Verified
TXN022047,INV108524,120503,2017-08-18,Redemption,190.738,39.9352,7617.16,Karnataka,Verified
TXN017796,INV108523,118632,2017-08-18,Lumpsum,116.655,31.117,3629.95,Punjab,Verified
TXN003848,INV108522,119551,2017-08-18,Lumpsum,57.93,147.8182,8563.11,Maharashtra,Verified
TXN021425,INV108521,120841,2017-08-18,Redemption,138.564,51.3925,7121.15,Gujarat,Verified
TXN012587,INV108525,120503,2017-08-18,SIP,80.896,39.9352,3230.6,West Bengal,Verified
TXN022639,INV108532,119092,2017-08-20,SIP,83.08,3482.474,289323.94,Tamil Nadu,Verified
TXN024747,INV108533,119092,2017-08-20,SIP,10.889,3482.474,37920.66,West Bengal,Verified
TXN015211,INV108534,118632,2017-08-21,SIP,35.071,30.7548,1078.6,Gujarat,Verified
TXN023624,INV108535,118632,2017-08-21,SIP,51.814,30.7548,1593.53,Karnataka,Verified
TXN000372,INV108536,120503,2017-08-21,Lumpsum,104.47,39.7426,4151.91,Uttar Pradesh,Verified
TXN008271,INV108537,120841,2017-08-21,SIP,150.514,51.1516,7699.03,Gujarat,Pending
TXN018807,INV108538,125497,2017-08-21,Lumpsum,189.121,47.7179,9024.46,Punjab,Verified
TXN000520,INV108539,125497,2017-08-21,Redemption,187.131,47.7179,8929.5,Uttar Pradesh,Verified
TXN014274,INV108547,125497,2017-08-22,SIP,185.075,47.9154,8867.94,Tamil Nadu,Verified
TXN016662,INV108546,118632,2017-08-22,SIP,121.378,30.7924,3737.52,Telangana,Verified
TXN019486,INV108544,120841,2017-08-22,SIP,84.638,51.0667,4322.18,Karnataka,Verified
TXN019030,INV108545,119092,2017-08-22,Lumpsum,161.061,3483.6659,561082.71,Gujarat,Verified
TXN012665,INV108542,118632,2017-08-22,Lumpsum,72.396,30.7924,2229.25,Gujarat,Verified
TXN021712,INV108541,119092,2017-08-22,SIP,82.675,3483.6659,288012.08,Uttar Pradesh,Verified
TXN007004,INV108540,120841,2017-08-22,Lumpsum,16.485,51.0667,841.83,Telangana,Pending
TXN001220,INV108543,120503,2017-08-22,Lumpsum,117.25,39.7218,4657.38,Telangana,Verified
TXN002428,INV108560,120503,2017-08-23,Lumpsum,60.248,39.9841,2408.96,Gujarat,Verified
TXN000101,INV108559,119092,2017-08-23,Lumpsum,133.929,3484.2725,466645.13,Tamil Nadu,Verified
TXN015157,INV108558,125497,2017-08-23,SIP,179.798,48.1917,8664.77,Karnataka,Verified
TXN013208,INV108557,118632,2017-08-23,SIP,6.335,31.1119,197.09,Tamil Nadu,Verified
TXN001154,INV108556,120503,2017-08-23,SIP,147.536,39.9841,5899.09,Karnataka,Verified
TXN017526,INV108555,120503,2017-08-23,SIP,169.104,39.9841,6761.47,Punjab,Pending
